preco_maximo,preco_minimo,variacao_bid,variacao_pct,preco_compra,preco_venda,data_hora,moeda,data_ingestao,origem_arquivo
501.9,487.1,6.6,1.345,497.1,497.2,07/06/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
491.8,467.9,19.6,4.163,490.4,490.5,06/06/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
504.4,459.9,-28.0,-5.621,469.9,470.0,05/06/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
515.5,495.1,-9.4,-1.852,498.0,498.2,04/06/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
515.3,502.8,-2.5,-0.49,507.3,507.4,03/06/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
516.9,500.2,2.0,0.394,509.8,509.9,02/06/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
510.5,495.4,5.6,1.115,508.1,508.2,01/06/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
507.8,481.6,7.3,1.474,501.9,502.1,31/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
535.3,490.3,-37.6,-7.07,494.2,494.6,30/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
563.5,530.3,-12.5,-2.295,532.0,532.2,29/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
553.2,534.0,-1.0,-0.183,544.6,544.7,28/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
551.1,532.3,3.3,0.608,545.7,545.8,27/05/2025 23:58,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
555.0,538.2,-2.7,-0.495,542.4,542.5,26/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
546.8,531.0,0.5,0.092,544.4,545.0,25/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
556.7,540.7,1.9,0.35,544.4,544.5,24/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
583.2,539.8,-28.8,-5.04,542.5,542.6,23/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
576.1,549.8,21.6,3.927,570.0,571.0,22/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
557.0,523.7,15.6,2.921,549.3,549.6,21/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
562.4,524.1,-20.6,-3.702,535.8,536.5,20/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
574.9,538.1,-16.8,-2.93,556.3,557.1,19/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
583.7,548.5,24.7,4.502,572.3,573.3,18/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
576.8,546.8,-20.7,-3.632,548.3,548.9,17/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
580.7,561.1,1.0,0.177,566.3,566.9,16/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
576.5,539.9,-5.9,-1.034,565.6,565.8,15/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
595.0,555.7,-11.1,-1.908,571.0,571.3,14/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
595.0,563.1,-7.7,-1.303,581.8,582.1,13/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
596.6,563.1,22.5,3.952,591.2,591.8,12/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
603.8,560.5,-30.5,-5.088,569.5,571.0,11/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
607.6,571.4,28.1,4.918,599.6,599.9,10/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
575.9,535.4,30.7,5.68,571.7,572.0,09/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
541.4,514.9,24.5,4.758,539.8,540.1,08/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
535.7,503.0,-9.4,-1.794,515.2,515.4,07/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
530.0,462.8,51.3,10.811,523.4,524.2,06/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
508.4,468.9,-9.6,-1.983,474.4,474.7,05/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
507.8,494.8,-6.0,-1.197,494.5,494.7,03/05/2025 07:00,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
517.5,496.0,-6.8,-1.341,500.1,500.3,02/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
518.1,475.7,30.6,6.431,506.2,506.4,01/05/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
489.3,464.1,-8.1,-1.673,476.2,476.4,30/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
493.4,478.3,-3.1,-0.637,483.7,483.9,29/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
501.9,478.6,-3.4,-0.695,486.2,486.4,28/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
501.3,484.9,-9.9,-1.98,488.7,489.3,27/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
504.2,489.4,3.5,0.708,498.4,498.5,26/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
498.2,473.3,12.6,2.62,493.1,493.9,25/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
482.7,462.5,2.6,0.543,481.1,481.3,24/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
488.0,471.1,-1.8,-0.375,477.8,478.5,23/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
485.9,450.8,24.8,5.453,479.4,479.6,22/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
476.1,452.3,0.3,0.066,455.6,456.0,21/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
460.0,442.4,8.5,1.901,455.8,456.1,20/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
449.5,437.0,1.9,0.426,447.0,447.1,19/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
451.3,435.8,8.3,1.898,445.1,445.8,18/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
445.7,435.0,-0.7,-0.16,436.6,436.9,17/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
451.0,432.1,-6.8,-1.53,437.0,437.6,16/04/2025 23:58,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
462.4,441.9,-9.7,-2.137,443.8,444.4,15/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
473.9,447.1,-6.4,-1.392,453.6,454.0,14/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
471.9,451.6,-3.9,-0.842,459.3,459.6,13/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
473.0,443.1,14.2,3.161,463.2,463.4,12/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
454.9,436.2,13.6,3.118,449.1,449.4,11/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
445.1,423.8,-8.6,-1.934,435.9,436.5,10/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
463.0,401.8,27.1,6.488,444.3,444.7,09/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
433.1,410.0,-6.1,-1.446,416.8,417.2,08/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
429.8,372.0,5.5,1.321,422.4,422.7,07/04/2025 23:58,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
488.5,404.6,-69.1,-14.239,415.9,416.4,06/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
499.0,481.0,-7.3,-1.48,486.4,486.6,05/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
495.6,463.6,26.3,5.62,495.7,496.2,04/04/2025 21:39,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
482.0,452.2,6.8,1.46,472.1,472.4,03/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
502.2,462.0,-13.4,-2.796,465.0,465.4,02/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
491.0,475.5,3.0,0.627,480.8,481.1,01/04/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
499.9,469.3,-23.3,-4.661,475.8,476.4,31/03/2025 23:58,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
504.4,492.8,3.0,0.604,499.7,500.2,30/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
510.7,490.0,-11.1,-2.187,496.1,496.3,29/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
537.4,496.2,-27.2,-5.094,505.7,506.5,28/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
545.0,530.3,4.0,0.751,534.1,534.3,27/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
551.3,523.2,-7.3,-1.353,531.6,532.4,26/03/2025 23:58,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
552.1,527.2,8.3,1.574,534.6,534.9,25/03/2025 03:05,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
552.1,521.9,15.6,2.97,540.7,541.9,24/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
536.2,523.0,-1.0,-0.19,526.0,526.2,23/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
532.0,521.6,3.1,0.593,526.6,527.4,22/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
537.9,519.5,-6.9,-1.301,523.1,523.8,21/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
534.6,512.3,-2.6,-0.488,530.4,531.0,20/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
533.5,509.7,20.5,3.998,532.3,533.4,19/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
526.9,498.0,-13.0,-2.467,513.2,513.3,18/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
545.0,522.5,4.0,0.766,525.9,526.9,17/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
536.1,513.0,-10.9,-2.042,522.4,522.7,16/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
544.7,526.5,6.4,1.212,533.9,534.7,15/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
533.8,510.8,15.8,3.086,527.2,528.5,14/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
534.0,502.0,-22.2,-4.157,511.6,512.5,13/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
543.0,510.8,2.4,0.453,532.0,532.8,12/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
544.8,491.8,10.4,2.012,527.4,528.2,11/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
579.0,509.4,-42.6,-7.666,514.0,514.9,10/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
598.9,549.7,-43.1,-7.21,552.7,554.2,09/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
633.8,595.0,-5.7,-0.944,596.9,597.8,08/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
619.4,567.5,5.2,0.867,604.2,604.8,07/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
651.4,590.7,-6.3,-1.04,599.0,599.7,06/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
625.6,592.0,-4.4,-0.721,605.0,607.1,05/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
657.6,560.0,-38.3,-5.887,609.8,610.8,04/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
770.9,635.0,-106.1,-13.972,652.2,653.1,03/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
769.9,698.9,19.0,2.582,756.3,757.9,02/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
776.0,731.2,-21.9,-2.888,735.4,736.3,01/03/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
767.2,672.2,14.2,1.909,757.7,758.9,28/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
769.1,710.0,12.1,1.658,742.2,743.2,27/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
750.0,659.3,66.3,10.006,727.3,728.2,26/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
681.0,616.6,-5.2,-0.775,661.5,663.3,25/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
750.3,651.2,-80.9,-10.844,663.9,665.1,24/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
750.0,722.13,24.65,3.4,745.64,746.69,23/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
753.84,723.89,-6.85,-0.94,723.75,725.82,22/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
799.85,712.03,-15.69,-2.1,736.42,737.88,21/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
772.82,720.0,-25.68,-3.32,745.78,748.04,20/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
797.97,741.78,32.99,4.45,772.82,773.88,19/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
740.97,690.33,35.91,5.1,739.38,741.72,18/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
758.0,690.21,-18.54,-2.56,704.02,706.02,17/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
783.71,720.0,-46.78,-6.08,720.86,723.1,16/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
773.1,710.66,51.89,7.24,768.07,769.99,15/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
766.66,710.95,-10.37,-1.43,712.81,714.67,14/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
746.0,690.93,23.01,3.27,728.97,730.99,13/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
720.37,646.64,13.99,2.03,701.87,703.98,12/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
763.85,682.01,-3.2,-0.46,687.6,689.85,11/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
710.06,627.53,65.67,10.46,695.87,698.03,10/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
636.71,601.55,19.55,3.2,627.52,628.67,09/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
618.15,595.1,8.15,1.35,612.05,617.01,08/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
622.0,587.37,16.59,2.83,599.71,603.19,07/02/2025 23:58,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
635.12,576.95,-14.98,-2.49,587.54,589.33,06/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
645.0,582.98,14.0,2.38,600.21,601.82,05/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
631.99,570.0,-40.09,-6.38,585.41,586.96,04/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
648.0,483.44,-9.52,-1.51,621.31,623.26,03/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
715.32,615.84,-50.15,-7.19,644.84,646.68,02/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
768.69,693.06,-51.62,-6.88,694.32,696.47,01/02/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
791.38,730.25,-10.88,-1.43,748.05,750.49,31/01/2025 23:58,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
788.25,667.39,83.99,12.43,760.68,762.89,30/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
696.71,643.89,26.89,4.14,673.23,675.31,29/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
693.13,640.01,-30.39,-4.47,646.19,648.21,28/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
701.03,636.21,-20.57,-2.94,679.48,681.34,27/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
738.1,700.0,-36.95,-5.01,700.0,700.69,26/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
766.3,701.36,34.36,4.89,734.5,735.36,25/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
728.0,670.1,12.66,1.83,702.0,704.17,24/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
695.07,665.92,0.82,0.12,689.77,691.78,23/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
728.13,684.0,-26.11,-3.65,687.55,688.89,22/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
763.1,690.21,-2.54,-0.35,718.69,729.12,21/01/2025 23:58,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
774.34,687.4,8.72,1.23,715.89,718.13,20/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
783.37,687.41,-56.83,-7.42,705.74,732.99,19/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
845.0,751.71,-66.07,-7.94,765.27,767.37,18/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
847.0,750.27,86.01,11.53,829.74,832.43,17/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
786.71,664.88,45.18,6.45,745.32,747.14,16/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
710.71,610.55,80.81,13.04,694.65,703.38,15/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
621.7,594.81,18.17,3.02,619.94,621.57,14/01/2025 23:58,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
637.5,570.78,-22.77,-3.65,600.0,601.36,13/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
646.57,621.85,-18.98,-2.95,624.78,626.58,12/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
646.14,629.65,3.52,0.55,640.76,642.44,11/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
651.25,618.84,17.75,2.85,637.09,639.14,10/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
643.8,610.35,-0.38,-0.06,620.41,622.25,09/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
645.47,611.28,-9.58,-1.52,622.51,624.44,08/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
703.87,628.24,-64.18,-9.22,629.72,631.61,07/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
724.83,684.24,-19.93,-2.78,693.99,696.15,06/01/2025 23:58,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
719.71,686.85,27.53,4.0,717.66,719.61,05/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
697.58,682.02,-9.9,-1.42,688.81,690.46,04/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
711.76,645.0,48.85,7.52,691.33,698.63,03/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
674.71,646.79,-3.5,-0.54,648.58,650.62,02/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
671.18,637.32,11.45,1.78,653.83,655.85,01/01/2025 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
654.32,610.61,24.12,3.9,642.49,644.47,31/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
639.74,605.11,5.77,0.94,609.55,618.79,30/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
634.75,605.01,-13.53,-2.16,610.59,615.0,29/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
663.87,615.0,3.03,0.49,625.53,630.44,28/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
661.0,622.5,-10.76,-1.7,622.54,634.65,27/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
700.99,630.0,-51.43,-7.51,633.44,635.41,26/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
699.98,666.54,9.25,1.37,684.69,686.82,25/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
693.01,649.26,13.64,2.06,675.35,677.0,24/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
670.15,607.45,50.33,8.22,663.57,665.74,23/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
640.0,597.0,-10.21,-1.64,613.4,615.29,22/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
656.62,593.37,-1.75,-0.28,622.76,624.57,21/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
676.0,533.4,4.26,0.69,622.74,625.05,20/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
728.39,580.01,-66.78,-9.72,614.57,616.45,19/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
790.09,678.83,-83.41,-10.83,683.58,685.42,18/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
803.5,709.0,47.46,6.57,760.77,770.37,17/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
753.47,701.83,-13.08,-1.78,721.23,723.44,16/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
738.16,700.0,6.97,0.96,728.25,736.42,15/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
758.2,700.83,-29.37,-3.87,719.46,721.5,14/12/2024 23:58,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
758.4,706.0,34.46,4.78,746.27,758.28,13/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
754.84,695.2,19.54,2.78,718.94,721.07,12/12/2024 23:58,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
719.09,648.71,39.38,5.94,702.0,705.03,11/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
729.97,619.0,-18.06,-2.65,663.38,670.21,10/12/2024 23:59,LTC-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.925,12.193,0.584,4.765,12.833,12.848,08/06/2025 16:47,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.322,12.079,0.106,0.872,12.25,12.251,07/06/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.349,11.71,0.393,3.342,12.146,12.147,06/06/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.55,11.562,-0.683,-5.478,11.776,11.777,05/06/2025 23:58,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.846,12.42,-0.265,-2.081,12.466,12.467,04/06/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.913,12.457,0.217,1.735,12.728,12.729,03/06/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.565,12.192,-0.019,-0.152,12.508,12.51,02/06/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.573,12.271,-0.019,-0.151,12.528,12.532,01/06/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.75,12.04,0.181,1.464,12.544,12.545,31/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
12.841,12.205,-0.472,-3.683,12.345,12.346,30/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.187,12.786,-0.172,-1.324,12.813,12.814,29/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.206,12.721,-0.186,-1.412,12.991,12.992,28/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.394,12.965,-0.011,-0.083,13.176,13.177,27/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.405,13.084,-0.16,-1.199,13.187,13.188,26/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.354,12.917,0.079,0.595,13.345,13.346,25/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.435,13.05,0.194,1.483,13.27,13.272,24/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
14.059,13.026,-0.769,-5.559,13.086,13.089,23/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.848,13.466,0.289,2.132,13.842,13.844,22/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
13.764,13.229,0.185,1.384,13.553,13.554,21/05/2025 23:59,XRP-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
